7.549898487685518036e-03,9.722769700949462912e-01,2.017313141736815085e-02
9.275487201375098856e-01,2.638201524220113239e-02,4.606926462028879815e-02
9.287525322583225496e-01,2.267953776976155619e-02,4.856792997191588385e-02
3.679646635369900856e-04,6.441880024385355369e-03,9.931901553120775494e-01
1.412689182010698659e-02,9.647061056946116819e-01,2.116700248528165587e-02
6.282022313579624928e-01,2.902774839987228711e-02,3.427700202421651854e-01
5.940061520377252352e-02,1.970615879774209600e-01,7.435377968188067177e-01
1.822894729555336532e-02,5.325405178815486446e-02,9.285170009162916349e-01
8.565105228083488287e-01,6.740727749716741990e-02,7.608219969448369591e-02
9.794671790530206090e-01,6.112225506775125980e-03,1.442059544020415744e-02
9.980982380519034525e-01,3.798617421311237534e-04,1.521900205965277461e-03
5.884091524350433285e-07,7.051491202769305617e-07,9.999987064417272808e-01
2.850547268546031512e-08,3.365598020976615494e-08,9.999999378385472371e-01
1.752495322053792062e-02,9.822299885100698180e-01,2.450582693921696340e-04
8.760829269437256928e-01,1.195986511882545789e-01,4.318421868019619095e-03
9.650082323276031326e-01,2.679300148645152868e-02,8.198766185945314394e-03
4.237902285258032115e-02,7.075194322585011131e-01,2.501015448889182813e-01
4.341436335866599022e-02,1.831468095467388146e-02,9.382709556866604128e-01
6.053790592038866243e-06,9.885471898367773676e-04,9.990053990195710831e-01
5.394419891092399055e-01,4.238823275153313364e-01,3.667568337542862628e-02
9.495391829100360281e-01,1.630106125555858682e-02,3.415975583440542668e-02
9.910933789484035472e-01,6.783522471566874254e-03,2.123098580029545573e-03
1.247677090795663857e-01,7.340844912400074085e-01,1.411477996804262891e-01
2.283956865356977228e-01,7.457913615838466237e-01,2.581295188045555286e-02
8.597622569968765838e-01,1.340327999270002901e-01,6.204943076123082754e-03
9.975563542619043655e-01,2.120568241520983960e-03,3.230774965746677349e-04
1.862292429546629369e-03,6.787753371947510272e-01,3.193623703757020871e-01
6.393009943247432263e-03,9.935947018596541502e-01,1.228819709838606724e-05
9.976360160786164055e-01,1.181059334502055757e-03,1.182924586881522674e-03
7.885140936555857794e-01,9.093080699572463066e-02,1.205550993486893124e-01
8.998929489361539025e-01,6.924690200066332957e-02,3.086014906318287551e-02
9.272111812743561998e-01,5.646954894341971176e-02,1.631926978222401209e-02
9.074704773658635037e-01,4.441531223465350342e-02,4.811421039948299283e-02
3.072460032328514987e-02,1.588383671063113567e-01,8.104370325704035594e-01
1.125673380957214857e-02,6.313231001243364837e-02,9.256109561779943817e-01
9.886600161221267280e-01,9.719901746526351779e-04,1.036799370322058836e-02
9.649958140711387689e-01,6.666457533690372042e-03,2.833772839517075676e-02
4.190024360062978223e-03,2.360925512281716043e-01,7.597174244117654851e-01
3.584592695186826668e-03,8.254579173536317205e-01,1.709574899511815405e-01
4.353078880967067707e-07,9.999697692940909821e-01,2.979539802090084349e-05
1.845104870775398156e-02,4.217381921840227714e-04,9.811272131000617902e-01
4.696096583855917383e-02,1.131779142052809772e-01,8.398611199561597518e-01
5.411138482303166585e-10,2.944491760403309915e-10,9.999999991644370478e-01
3.865692562448245096e-03,7.141731054453100136e-02,9.247169968930204487e-01
9.279476686075923686e-01,6.919366443772288766e-02,2.858666954684710351e-03
8.321016488812361944e-02,9.119757680090742058e-01,4.814067102802261494e-03
7.128957058778580269e-02,8.723885152048025879e-03,9.199865442601663501e-01
5.369911286382905019e-03,1.014173563613831111e-03,9.936159151500033593e-01
8.564618155919509479e-03,9.285238511338076428e-01,6.291153071027275057e-02
9.996098803705393276e-01,2.801457694015837131e-04,1.099738600591994222e-04
2.392445359263010399e-08,1.332853371986129144e-08,9.999999627470126384e-01
9.747329555045505800e-02,9.025102623085234921e-01,1.644214102128869437e-05
9.585386125383797973e-01,1.945335620904329113e-02,2.200803125257701914e-02
1.004608749522488409e-01,8.969657695509769546e-01,2.573355496773987224e-03
3.766575520474051142e-02,8.863194274579379306e-02,8.737023020494657510e-01
6.551202037265933288e-03,2.762523142301706591e-01,7.171964837325633946e-01
9.728967936973407227e-01,2.675532161947329068e-02,3.478846831859169287e-04
8.002086059223761927e-01,1.610730446161998952e-01,3.871834946142388434e-02
2.085660271732117416e-04,9.924625166503138196e-01,7.328917322512886086e-03
3.873067174684108327e-02,8.462715580656227088e-01,1.149977701875359026e-01
3.342998033493493892e-01,5.838060098954142019e-01,8.189418675523640889e-02
5.734968022789455651e-07,9.996634073170022061e-01,3.360191861955971445e-04
1.028550806010684535e-02,9.889668984536595930e-01,7.475934862334733619e-04
4.333347517068997234e-02,8.957838547330597423e-02,8.670881393560039285e-01
1.748621730980976644e-05,9.977110853209073538e-01,2.271428461783004445e-03
5.097647088519536608e-03,1.353000903928241738e-01,8.596022625186561239e-01
1.188031590859279646e-01,7.125679826583701804e-01,1.686288582557020632e-01
2.943542823357010729e-02,1.279679630952735292e-01,8.425966086711564884e-01
5.927630631362579706e-05,9.958844275664711088e-01,4.056296127215177662e-03
4.261082326807773962e-02,9.588290654878896258e-02,8.615062701831333047e-01
1.212552199014146903e-02,9.878467354309563575e-01,2.774257890204455314e-05
8.589249500882972788e-01,8.243731402265773445e-02,5.863773588904498679e-02
8.805701046162488308e-04,2.555305731973062447e-02,9.735663725756532605e-01
4.468218543997268602e-03,9.951247825658758872e-01,4.069988901268334022e-04
2.929231360987231015e-03,9.780884137213375906e-01,1.898235491767526900e-02
9.048237472016510408e-01,9.180869870835131619e-02,3.367554089997523356e-03
1.696478461765047949e-02,1.199240770576009696e-01,8.631111383247486168e-01
6.824369053136086077e-03,5.188305379311424215e-01,4.743450930157213641e-01
5.209502419103934773e-02,8.369911214168047620e-01,1.109138543921558695e-01
3.873524531140511845e-02,8.018185665029520237e-02,8.810828980382998665e-01
